ISBN,書籍簡介
9786267004098,"

不容錯過的上榜必備好書在這裡！精選多間名校歷屆試題，讓你省去到處尋找考古題的煩惱！ 試題按照年度排列，迅速掌握出題方向 每道題目提供完整解析，測驗、複習一把罩本書收錄國內各重點大學研究所108~110年【英文】共三年試題含解析。本書收錄學校：台灣大學、政治大學、臺南大學、中正大學、暨南國際大學、成功大學本書特色：1.補班名師解題，不用三顧茅廬立即獲得大師精準考題解析。2.多年度試題一次收錄，輕鬆練習歷屆試題。3.一題搭配一詳解，演練有錯立即修正，加深印象。
                    
"
9789863459149,"

本書收錄國內各重點大學研究所107~109年【英文】共三年試題。本書收錄學校：臺灣大學、政治大學、暨南國際大學、成功大學、中正大學、臺南大學本書特色：1.補班名師解題，不用三顧茅廬立即獲得大師精準考題解析。2.多年度重點學校試題一次收錄，輕鬆練習多校試題。3.一題搭配一詳解，演練有錯立即修正，加深印象。
                    
"
9789863458623,"

通往名校的最後一塊拼圖『演算法』！！！1.高分奪標：進入臺大、交大、政大、成大、中央等名校，你需要的就是這一本！2.編排架構：採教科書及講義架構，利於同學複習。3.重點彙整：內容要義詳細解說，累積應考實力。4.歷屆試題：完整收錄各校歷屆考試題型，俾收鑑往知來之效。
                    
"
9789863454311,"

本書完全依照考試大綱編撰，各章節之內文盡量強化基礎行政法觀念，同時盡力簡化教材內容，目的在增加讀者學習成效並減輕學習負擔，章節中均有收錄單元題庫供讀者適時演練。本書以行政法概念及行政法條文為經，以國家考試歷屆試題為緯，將二者結合並歸納重點加以整理，依照學習邏輯進行教材之編排，讀者只要循序漸進的閱讀本書並勤作考題練習，應該可以大幅提升行政法的測驗成績。
                    
"
9789863454281,"

本書收錄國內各大學研究所106年資管、經管、科館、會計等系所計算機概論試題，每份試題皆附有解答。本書特色1.網羅名師解題，步驟深入淺出，讓考生快速掌握解題要領2.相關試題一次擁有，全面縮減考生彙整試題時間
                    
"
9789863454182,"

本書收錄國內各大學研究所106年商學、財金、企管、國企、經濟、管理等系所經濟學試題，每份試題皆附有詳盡的解答。2大特色1.網羅名師解題，步驟深入淺出，讓考生快速掌握解題要領。2.相關試題一次擁有，全面縮減考生彙整試題的時間。
                    
"
9789863453963,"

本書完整地收錄國內各國立大學研究所106年離散數學試題，每一份試題都附有嚴謹且詳盡的解答。其中包含的研究所以資工及資科所為主，除此之外也包含一些電機、應數及工程科學所的題目。本書除可當成研究所應試的參考書籍外，亦可當成題庫或作為學習離散數學的參考書。因為離散數學包含的範圍十分廣且不同的主題往往不具太多相關性，根據筆者多年的教學經驗，考生看到題目時最大的問題在於不知如何下手。因此我們在寫解答時儘量引導讀者了解各個問題的思考方向。
                    
"
9789869456715,"


	為什麼？歐吉桑跟歐巴桑～劈頭就問讀者『你大學過關了沒？』

	這個沒頭沒腦又有點G車的奇怪問題？

	原因粉簡單—因為在今日台灣，只要你想讀大學—有百多所大學會陪上璀燦的笑容，鼓動騙死人不償命的嘴巴，張開雙手歡迎你！但是，輕輕鬆鬆上了船，能不能熬過由船上魔王（學名是『教授／叫獸』）擺下的層層關卡～實在要許多的努力外加些許運氣！

	由於台灣一直被認為是『工、商』強國，故台灣的大學體制也就特別重視『工、商』科系的發展～如︰工學院、理學院、商學院、管理學院……。

	這樣應該可以清楚地明白～嘿！你在大學的日子不盡然暢意快活歐！為了讓眾多學子能EZ學到紮實的知能、降魔過關，歐吉桑跟歐巴桑在寫成《七把刀弄懂微積分》後，再接再勵為同學寫了這本《工程數學的降魔十一掌》。

	至於，為什麼書名是《工程數學的降魔十一掌》而不是《工程數學的降龍十八掌》？

	—原因，當然不是指～歐吉桑跟歐巴桑要同學拜『洪七公（以降龍十八掌威鎮武林的丐幫幫主）』為師，在習得『降龍十八掌』的一招半式後，用武力脅迫學名是『教授』的魔王『放水』讓你『歐趴』！而是指～為了讓同學在走到『工程數學』這個『關卡系列』時，能夠用『學習成效』使魔王歡歡喜喜地讓你『High 趴』的『十一套』神妙招式！

	另外，『工程數學』的體制～尬泥龐大！『十一套』招式真的可以『關關過』嗎？

	—答案，當然是不行的！

	～『工程數學』的體制實在是太太太……大了一大點！大學裡能完完整整地走完『工程數學關卡系列』的科系，金啪謝啦！只有『數學系』！

	其他科系大概只能要求『一定闖過才能畢業（必修）～常微分方程（ODE）、拉普拉斯變換、傅立葉變換、偏微分方程（PDE）、線性代數（向量與矩陣）、機率～六大關』，其他『統計、數值分析、線性規劃、複變分析、…～N 小關』就『放手讓你自己決定要不要闖了（選修）』。

	《工程數學的降魔十一掌》這本書提供給同學可以Very EZ闖過『常微分方程（ODE）、拉普拉斯變換、傅立葉變換、偏微分方程（PDE）～四大關』的『十一套』神妙招式。至於『線性代數（向量與矩陣）、機率～二大關』就待歐吉桑跟歐巴桑繼續爬文寫作（等下一個年吧！）。但大學短短的四年，有了《工程數學的降魔十一掌》這書，縱然不能『由你玩四年』～『任你逍遙三年』應該是不過分的預期吧！

"
9789862243299,"

編者根據三十年第一線的轉學考試微積分教學經驗，並參酌歷屆試題及近幾年的考題命題趨勢，完成本書。書中內容涵蓋轉學考試及研究所考試中出現頻率極高的「常考題型」，編者特別利用「易懂易記」的解法，希望能幫助有志向上的讀者，於最短時間內，透過本書對微積分有正確的理解，進而提升實力，在考場上輕鬆取得高分，如願進入理想的學府！本書編排強調「完整性」及「一貫性」，因此建議讀者從頭開始，按部就班地逐章仔細研讀，如此才能確實加強實力。書中的「題型」及「解法」都是編者多年來針對轉學考試微積分教學的心得精華所在，又加入最近的考題，請讀者靜心研讀，細細品味抓住每章節的精髓，這樣在考場上一定可得高分。對於想要參加「商學院」考試的同學，本書編有專門章節，詳述微分、積分在經濟學上的應用。至於想考「研究所」的同學，藉由本書則可以打穩基礎，成為以後深入研究的工具。
                    
"
9789575197964,"

精心蒐集各大學研究所入學英文試題考研究所必備用書。
                    
"
9799575196805,"


	※每個單字都是關鍵，每個單字都很重要，背了終身受用，絕不吃虧。
	※適用程度：研究所考試、托福考試、高級英語檢定測驗

	 

	「研究所必考1000字」是專為報考研究所的同學所編輯的，為了幫助同學在短期內精通研究所字彙，我們特別收集各校研究所歷屆英文試題，電腦統計，整理出最常考的1000個單字，再撘配試題原本例句加深印象，方便同學記憶。

	 

	本書字彙按照字母排列，同時，為了幫助讀者理解字義，書中部份單字也加註字根字首分析，如此一來，簡單易背。

"
9789575196202,"

精心蒐集台大、師大、中興、淡江、文化、成大、清大、交大、中正、中山等各大學研究所入學英文試題，詳細分析出題動向及解題技巧，另附「研究所最新考情資訊」與「研究所英文準備要點」，包括「文法重點整理」、「翻譯拿分要訣」、「閱讀解題妙招」、「作文拿分技巧」等囊括所有必考的重心，幫助您在最短的時間內，做最完善的準備，讓您輕鬆通過考試，金榜題名。

"
9789863457022,"

本書收錄國內各重點大學研究所106～108年【英文】試題，網羅名師解題，步驟深入淺出，讓考生快速掌握解題要領。
                    
"
9789863455493,"

本書收錄國內各大學研究所105-107年共同科目英文試題，每份試題皆附有詳盡的解答。2大特色1.網羅名師解題，步驟深入淺出，讓考生快速掌握解題要領。2.相關試題一次擁有，全面縮減考生彙整試題的時間。
                    
"
9789863453970,"

本書收錄國內各重點國立大學研究所106年線性代數試題，其中每一份試題皆附有嚴謹且詳盡的解答。題目依照所別來分類，共分成四大篇。第一篇針對資訊工程及資訊科學研究所，第二篇針對電機、電信、通訊研究所，第三篇針對數學、應數及純數研究所，最後一篇則針對統計研究所。
                    
"
9789863454250,"

本書收錄國內各大學研究所106年共同科目英文試題，每份試題皆附有詳盡的解答。2大特色1.網羅名師解題，步驟深入淺出，讓考生快速掌握解題要領。2.相關試題一次擁有，全面縮減考生彙整試題的時間。
                    
"
9789863452546,"

本書內含105年研究所最新英文試題。考場複習最佳首選1.網羅名師解題，步驟深入淺出，讓考生快速掌握解題要領。2.相關試題一次擁有，全面縮減考生彙整試題的時間。
                    
"
