書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
大不列顛兩千年：從羅馬行省、日不落帝國到英國脫歐，王冠下的權力更迭及對世界秩序的掌控,https://www.kingstone.com.tw//basic/2017410041910?zone=book&lid=book_class3_bba&actid=book_class3_bba,羅伊．史壯,聯經      ,9789570858303.0,https://cdn.kingstone.com.tw/book/images/product/20174/2017410041910/2017410041910b.jpg,"


最全面、最完整，寫給當代與未來的新英國史
	一座與外隔絕的邊陲群島，如何成為海上霸主與世界大國？


	一提到英國，你會想到什麼？
	倫敦鐵塔、皇家衛兵，果醬司康、炸魚薯條，披頭四、哈利波特，
	高貴優雅的英國王室，還是支配世界四分之一土地的日不落帝國？
	除了老掉牙的歷史事件和王室八卦祕辛，你應該認識它更多！

	「不列顛是座島嶼，它的歷史與認同都源於這項地理事實。」
	──羅伊‧史壯

	《大不列顛兩千年》是為新一代讀者所寫的全新英國史，豐富有趣、通俗易懂、權威且全面。本書從成為羅馬行省前，只有原住民居住的不列顛島開始講起，直到2016年的脫歐，透過七十幾個明快簡約的章節，精彩且均衡地描述英國史上各個時代，用引人入勝的敘述貫穿各時期，介紹英國兩千多年歷史中輝煌與悲鳴、起伏與轉機，並述及英國對世界其他國家（尤其是美國）的巨大影響。

	書中論及許多人熟悉的百年戰爭、都鐸王朝、莎士比亞與維多利亞女王，但全書的主題不只戰爭軍事及王權更迭，還包括經濟發展、宗教衍化、人民階級的異動、女性歷史、地景景觀及建築變化、娛樂走向、農業進程等等，讓讀者得以全面理解橫向與縱向的時空背景。

	作者羅伊‧史壯是英國著名的歷史學家、作家兼園藝家，不僅著作等身、多才多藝，更曾任英國國家肖像館和維多利亞與艾伯特博物館的館長，在英國文化圈中備受推崇，而長期於博物館工作的經驗，也讓他嫻熟於將看似嚴肅或複雜的議題，透過巧妙的轉化與解釋，傳達給非專業的觀眾和讀者。這項才能在本書中展露無遺，羅伊‧史壯吸收大量過往研究與各家說法，綜合出屬於個人的一家之言，讓這本書既有學術的嚴謹，又充滿著知性的趣味。

	史壯在書中特別留心人民生活的面向，透過關於普羅大眾的日常，反映出英國人如何形成自我認同感，同時重視文化和思想與政治潮流息息相關、密不可分的關係。他在書中多次強調，「不列顛是一座島嶼，對於要了解它的歷史而言，這個事實比任何其他事實都重要。」被海洋包圍的特性，創造了英國人獨特的民族性格，讓他們既追求遺世獨立、享受島嶼的庇護，又不斷想要往外冒險，探索未知的世界。對於同樣生活於群島國度的臺灣讀者，大不列顛兩千年的經驗是否也能帶來借鑑與啟發？

	史壯的激情、熱情和廣博的知識，讓他成為這一趟歷史旅程的最佳導遊。了解英國歷史，對於理解世界史及全球局勢至關重要。任何好奇英國歷史，或是關心國家認同和國家前景的人，都不能錯過這本書。

"
腓尼基人：一群被發明的祖先、一個「不存在」的民族,https://www.kingstone.com.tw//basic/2017350024950?zone=book&lid=book_class3_bba&actid=book_class3_bba,約瑟芬．奎因,馬可孛羅  ,9789860767186.0,https://cdn.kingstone.com.tw/book/images/product/20173/2017350024950/2017350024950b.jpg,"


2019年古典研究協會古德溫功績獎（Goodwin Award of Merit）得獎作品
	牛津大學古代史教授開腦之作，打破你我對歷史的既定觀念

	古史中聲名遠播的冒險家、前羅馬時代的地中海霸主
	但是，腓尼基人真的「存在」過嗎？

	為何黎巴嫩人、突尼西亞人、英國人、愛爾蘭人
	都要追認腓尼基人是他們的「祖先」？

	本書指出，作為「民族」的腓尼基人並不存在，
	他們只是後人創造出的「想像共同體」！

【本書內容】
	歷史記載，腓尼基人是地中海東岸的民族，善於經商與航海，勢力強大曾雄踞至地中海西岸，從西元前十六世紀至西元前六世紀，堪稱地中海霸主。

	在希臘人和羅馬人崛起之前很久，腓尼基人就已經在地中海地區經商、到處定居，也精通航海術。但這群航海高手究竟是誰，始終在歷史上成謎。如此強大的民族，竟然不曾建立過自己的國家，甚至沒有留下自己的文字記載或文學作品。作者因此提出一個疑問：「誰是腓尼基人？他們真的存在過嗎？」

	基於大量古代文本與考古證據，作者認為，我們現今所謂擁有共同身分認同、歷史和文化，擁有現代民族主義概念的腓尼基人，其實根本不存在。真實的腓尼基人不是基於民族或國家，甚至不是基於共同歷史或共同祖先，而是基於城邦、家族、殖民地互動與宗教崇拜而形成的群體。簡而言之，「腓尼基人作為一個民族」只是代代學者建構出的「想像共同體」，一個政治上的語彙，而非確實存在的歷史事實。

"
希特勒－我的奮鬥（傳記叢刊１２）,https://www.kingstone.com.tw//basic/2017840064510?zone=book&lid=book_class3_bba&actid=book_class3_bba,陳式,文堂      ,9789576006760.0,https://cdn.kingstone.com.tw/book/images/product/20178/2017840064510/2017840064510b.jpg,"


	希特勒 - 一個鄙視斯拉夫族，仇恨猶太人的狂妄民族主義者，一個極端獨裁又充滿野心的侵略者。

	1930 年希特勒的民族社會黨大選勝利後出任總理，上台後便撕毀凡爾賽和約，重整武力軍備，以激起德國人之潛在復仇心理。希特勒率領的納粹獨裁政府，使德國煥然一 新，大有吞霸整個世界之勢。

"
這樣的歷史課我可以：歐美近代史原來很有事2,https://www.kingstone.com.tw//basic/2017120021882?zone=book&lid=book_class3_bba&actid=book_class3_bba,吳宜蓉,平安文化  ,9789865596361.0,https://cdn.kingstone.com.tw/book/images/product/20171/2017120021882/2017120021882b.jpg,"


今晚，我想來點
	不一樣的歐美近代史！

	哈囉～Every巴迪！
	戴上你的VR眼鏡，
	跟著歷史小巨星來場超時空的歷史之旅！

●中世紀的「獵巫」風潮，原來只是民眾「厭世」的代罪羔羊？
	●歐洲的惡夢「維京海盜」，到底是掠奪者還是開拓者？
	●馬丁．路德不僅是最早的網紅，還靠嘴砲引發了「宗教改革」？
	●希特勒不菸不酒，甚至還吃素，結果竟發動慘無人道的侵略戰爭？
	●「魯蛇」出身的邱吉爾，卻帶領英國走過歷史上最黑暗的時刻？
	●柏林危機中，美國隊長靠最強空中「外送」突破蘇聯封鎖？

	從十字軍東征到地理大發現，從啟蒙運動到英國脫歐，吳宜蓉老師繼備受好評的《OSSO～歐美近代史原來很有事》後，再次以活潑生動的文字，帶領我們深入探索歷史課本上短短一句話沒告訴你的真相，發掘隱藏在枯燥的人名、地名、年代與事件背後的秘密，你將發現，歷史課從此不再是「瞌睡課」，而是精采有趣到完全顛覆你的想像！

"
條頓騎士團：歐洲三大軍事修會之首，條頓騎士團的三百年興衰史,https://www.kingstone.com.tw//basic/2017400090485?zone=book&lid=book_class3_bba&actid=book_class3_bba,威廉．厄本,馬可孛羅  ,9789860767117.0,https://cdn.kingstone.com.tw/book/images/product/20174/2017400090485/2017400090485b.jpg,"


繼《聖殿騎士團》之後的中世紀戰爭史詩力作
專攻波羅的海地區中世紀史與條頓騎士團的威廉．厄本教授，將利用扎實的論述與詳盡的文獻資料，為中文世界的讀者揭開條頓騎士團的神祕面紗。

它是歐洲三大騎士團中最晚成立的一支
影響力卻超過聖殿和醫院騎士團
他們外表像修士僧侶，實質上卻是軍人
他們的武器不是說教，而是戰爭與和平

	條頓騎士團是歐洲三大騎士團之一，發跡於十二世紀末的第三次十字軍東征期間，有一群來自歐洲德意志地區的十字軍籌建一間醫院修會，專門提供德意志十字軍的急難救助，後來才轉變為擁有武力的軍事修會。

	【本書內容】
	而自十三世紀起，條頓騎士團由於跟醫院、聖殿騎士團的對立加劇，加上基督徒在聖地的前景日薄西山，條頓騎士團開始將發展主力移往歐洲的匈牙利、普魯士，與當地的王公諸侯合作，興築大量城堡，招募歐洲各地的有志之士前來參與十字軍。甚至在一二九一年馬穆魯克人攻破基督徒最後據點阿卡城之後，條頓騎士團就幾乎不再與聞東方之事，專心致力於經營歐洲地區。

	條頓騎士團在中東歐發起的一連串十字軍運動，被後世認為是「北方十字軍東征」的一部分，經歷了數百年的對外征伐，以條頓騎士團為首的基督教勢力才逐步「基督教化」當地的異教徒民族。其後，條頓騎士團也脫離了軍事修會的身分，在地化轉換為普魯士公國，也就是未來統一德國的普魯士王國的前身。

	本書作者威廉．厄本教授旁徵博引大量文獻資料，輔以縝密的論證，力圖穿越近代民族主義壟罩下的迷霧，要為讀者還原條頓騎士團的真實面目。本書也是中文世界難得一見的條頓騎士團專著，騎士團三百年曲折離奇、詭譎多變的歷史將在本書華麗上演。

	【國際書評】
	這部具有穿透力的研究報告，是第一部以英文書寫的研究報告，調查了條頓騎士團的權力組織、軍事上的卓越地位以及最終的衰亡。──《戰爭雜誌》

	厄本教授為德意志十字軍的一生帶來史詩般的質量，他們是歐洲的硬漢，他們的軍事行動可以跟聖殿騎士團相媲美。──《牛津時報》

	這部關於條頓騎士團的敘事史，填補了英文著作中十字軍歷史的一個重要空白。厄本教授是十二至十四世紀波羅的海地區基督教化的傑出歷史學家，他為我們講述了條頓騎士團的一段通史，以及騎士團在其中發揮如此重要作用的偉大轉換過程。──《歷史》

	【馬可孛羅出版十字軍相關著作】
	《聖殿騎士團》（丹．瓊斯）
	《十字軍戰爭全史》（喬納森．賴利－史密斯）
	《十字軍聖戰》（拉爾斯．布朗沃思）
	《最後的十字軍東征》（奈傑爾．克里夫）

"
帝國的誕生：從共和時代到哈德良的羅馬,https://www.kingstone.com.tw//basic/2017400090775?zone=book&lid=book_class3_bba&actid=book_class3_bba,大衛．波特,馬可孛羅  ,9789860767223.0,https://cdn.kingstone.com.tw/book/images/product/20174/2017400090775/2017400090775b.jpg,"


羅馬從「共和」走向「帝國」的浩瀚史詩
羅馬與迦太基的百年爭霸、羅馬在地中海世界的開疆拓土
三巨頭等政治強人的合縱連橫，從共和走向帝國經歷的百轉千折

成功大學歷史系教授翁嘉聲 審定、導讀

馬可孛羅文化2021年全新歷史書系──名家談古代世界史系列
帶領讀者重回希臘與羅馬時代，了解西方學界當前最新研究成果

【內容簡介】
	《帝國的誕生》是馬可孛羅文化「名家談古代世界史系列」的第三本著作，內容主要講述從西元前二六四年羅馬與迦太基間第一次布匿戰爭爆發，一直到哈德良皇帝辭世的四百年歷史。

	西元前二六四年執政官克勞狄烏斯為協防盟邦，率領羅馬軍團首度跨出義大利半島，南渡墨西拿海峽來到今天的西西里島。這是羅馬人數百年來的新嘗試，也是他們首度「侵略」義大利境外的民族、城市或國家，自此羅馬從「內向」的固守家園，轉為「外向」的積極開疆拓土。而此時的羅馬人可能還沒預見，西西里戰役將是他們開啟地中海霸權的第一步。

	本書描述的時期也是羅馬政體發生激烈改革的四百年。古老的共和體制在國家疆土日益擴大、民族組成日益複雜、階級衝突日益高漲下，顯得有些陳舊腐朽、應接不暇。而一代代政治強人虎踞政壇，長期把持政治權力，也讓名義上是「元老院與羅馬人民」共治的羅馬，顯得名存實亡，元老院淪為橡皮圖章。本書核心就在講述羅馬如何走出義大利半島，如何從貴族共治轉為君主統治，如何從民選官員體制國家轉為職業官僚體制國家。

	作者大衛．波特教授專精希臘羅馬史，利用大量當代史料與考古資料，描繪羅馬在轉型過程所經歷的百轉千折，數十個歷史風雲人物的悲歡離合，譜寫羅馬從「共和」走向「帝國」的浩瀚史詩。

	 

【關於名家談古代世界史系列】
	本系列是由英國出版社Profile Books策劃，邀集英美兩地古代史專家，包括普林斯頓大學、杜倫大學、密西根大學、賓州大學等學校的一線歷史教授，統合西方學界近十年的研究成果，專為一般讀者書寫從西元前1000到西元568年，將近一千五百年的全面古代歷史。本系列的美版由哈佛大學出版社出版。

	《征服的時代》（Age of Conquests）
	《羅馬的崛起》（The Rise of Rome）
	《帝國的誕生》（The Origin of Empire）
	《帝國的勝利》（Imperial Triumph），預計2022年3月出版
	《帝國的悲劇》（Imperial Tragedy），預計2022年下半年出版

"
最後一役：納粹第三帝國的末日,https://www.kingstone.com.tw//basic/2017120021462?zone=book&lid=book_class3_bba&actid=book_class3_bba,考李留斯雷恩,燎原出版  ,9789869838283.0,https://cdn.kingstone.com.tw/book/images/product/20171/2017120021462/2017120021462b.jpg,"


二次大戰歐洲戰場的最後一役
	希特勒與他的第三帝國正要走向滅亡
	盟國這時已經開始上演分贓的戲碼
	冷戰的雛型開始形成
	雖然戰爭即將結束，受害的永遠都是人民

	柏林人在市區轟炸後的斷垣殘壁中等待，嚇呆到動彈不得，固守著目前所有的唯一手段──求生存的手段。吃的比愛情更重要，藏起來比戰鬥更有尊嚴，在軍事上，挺下去遠比打勝仗更正確。

	重現「二戰經典三部曲」的磅礡氣勢
	非虛構寫作大師不得錯過的經典傳世之作

	第三帝國的最後日子開始倒數！放眼望去，東西兩線的戰火皆快速往首都——柏林挺進。戰略轟炸使得希特勒一度感到驕傲的帝都變成斷垣殘壁，柏林開始在顫抖，戰火已經來到家園門前了。

	帝都之中人們惴惴不安，每個人都有自己擔心的理由。平民百姓不知道自己的未來會如何。潛藏了整個戰爭時期的猶太人擔心會洩漏行蹤，同盟國潛伏的間諜深怕蓋世太保找上門，老百姓害怕自己被徵召上前線去抵擋鋼鐵洪流。戰爭不再是新聞的內容，它已經成為柏林人生活的日常。

	躲在總理府地堡的希特勒，開始胡亂指揮根本不存在的部隊。前線吃緊的消息永遠都會被他訓斥是部下貪生怕死的理由。歇斯底里的怒罵將領變成司空見慣的場景，可是這一切無助於挽救國家的命運。亡國只是時間的問題而已，包括希特勒的生命也是如此。

	同盟國開始為戰後的佔領作政治準備。很難想像原本還有共同目標的盟友，已經分成兩個陣營，彼此都在為各自的未來勢力範圍開始你爭我奪。英美作為長年有共同利益的盟友，他們試圖掌握更多的主導性。覬覦歐洲許久的史達林不會放任戰後局勢在自己的掌握之外。兩大陣營的明爭暗鬥始於由誰先奪得柏林開始，冷戰的暗潮洶湧比起一般的認知開始得更早。東、西兩線競相攻向歐戰的最後戰利品，誰奪得了柏林，誰就能在歐陸呼風喚雨。真的是如此嗎？

	考李留斯雷恩在冷戰的高峰期來到柏林，他遊走在東、西方兩大陣營，挖掘出當時還不為人知的秘密。《最後一役》是「二戰經典三部曲」中最為高潮迭起的一部作品，最能凸顯作者整理與分析資料之高明，是非虛構寫作的經典代表巨作。寫作當時還處於風雨飄搖的柏林，如今讀起來，依然令人不勝唏噓，深感造化弄人。

"
你一定愛讀的極簡歐洲史（終極答案版）：為什麼歐洲對現代文明的影響這麼深？,https://www.kingstone.com.tw//basic/2017400086570?zone=book&lid=book_class3_bba&actid=book_class3_bba,約翰．赫斯特,大是      ,9789579654265.0,https://cdn.kingstone.com.tw/book/images/product/20174/2017400086570/2017400086570b.jpg,"


 經過二次大戰與希特勒納粹崛起的、偉大卻毀滅的力量後，
 歐洲人民如何走「回」進步與繁榮之路？
 歐洲最受推崇的歷史評論家約翰．赫斯特給了終極答案（增修第九、第十章）。

 出版至今，連續10年，年年再版
 景美女中、西松高中、臺北商業大學……最多高中和大學指定參考書，
 彌補條列式資料陳述的不足，把過往強記死背的歷史來龍去脈，一次補齊！

你知道嗎？
 ．理性思想源自法國，浪漫主義卻是德國首創。
 ．科學，其實是希臘人憑直覺想出來的。
 ．最早實施民主的一群人，是軍隊。
 ．日耳曼蠻族不講法治、搞酷刑，一件文物出土之後才改變。
 ．英國人的一本書，促成美國鬧獨立、法國大革命……

 課本「斷簡殘篇」的編寫方式，讓你讀過還是摸不著頭緒？

 厚厚幾本歐洲史，讓你望而生畏？

 從希臘羅馬、文藝復興、啟蒙運動、宗教紛爭到光榮革命，乃至於歐洲各國語言的淵源……赫斯特教授講的歐洲史超精彩，前因後果妙趣橫生，讓你知道：

 為什麼歐洲老是搶第一？

歐洲文明的起源，是由三大匪夷所思的元素組合而成：
 1. 古希臘和羅馬文化；
 2. 基督教教義（猶太教的一個奇特分支）；
 3. 侵略羅馬帝國的日耳曼蠻族之戰士文化。

 諸多世紀以來，這個不穩定的組合造就出許多性格截然分明的人物──基督宗教的始祖耶穌、殘暴的維京人、好鬥的教宗、開啟共和體制怪物的布魯圖斯、希臘雅典哲人蘇格拉底、發現地心引力的牛頓、在法國大革命中崛起的拿破崙，為近代時期的歐洲歷史提供了十足動力，建構出一個工業化的都市社會，成為世上第一批享受到繁榮的人類。

 不過工業革命展開之後，不只帶來進步，也帶來獨裁──希特勒的納粹思想擴及歐洲，靠的就是無線電廣播的力量……。

 如果去找哲學、藝術、數學、文學、醫學與政治思想的源頭，所有這些智識都會把我們帶回歐洲。

 談到數學，我們在學校做幾何，把它當作數學題目來做，但在希臘，幾何是引導人類認知宇宙本質的一個途徑。

 說到醫學，每個進入醫學院的學生都要宣示遵守希波克拉提斯誓詞，就是以生於西元前五世紀的雅典市民希波克拉提斯（Hippocrates）為名。

 提到法律，為各式各樣的人為交易，訂下公平公正的原則，源頭是來自西元第六世紀東羅馬帝國查士丁尼大帝下令彙編的《查士丁尼法典》。

 藝術方面，文藝復興時代的米開朗基羅的大衛像，更是徹底展現人類的完美裸體比例與線條的典範。

 世上第一波穩健的經濟發展就發生在歐洲，工業革命接踵而至。而其他代表現代的標記，如代議政體和人權觀念，也是發軔於歐洲。「歐洲，為什麼可以搶第一？」 澳洲最知名的歷史學家約翰．赫斯特一場引人入勝的探索，為我們梳理出歐洲這個改變了全世界文明的各種特質。

 本書共分為十個章節，前面兩章勾勒出歐洲的完整歷史；接下來的六章，各取一個特定主題，包括政府的形態、語言、百姓生活等，不同主題各自敘述成一個完整而精采的故事；而新收錄的兩章，加入了更近代的歷史，包括工業革命和兩次世界大戰的過程。本書以清晰、幽默、發人深省的筆調，敘述了一個不同凡響的文明。

"
從俾斯麥到希特勒：回顧德意志國（新版）,https://www.kingstone.com.tw//basic/2017430019241?zone=book&lid=book_class3_bba&actid=book_class3_bba,賽巴斯提安．哈夫納,左岸文化  ,9789865727581.0,https://cdn.kingstone.com.tw/book/images/product/20174/2017430019241/2017430019241b.jpg,"


 是哪一個國家能夠在崛起之初，就以迅雷不及掩耳的速度，連續打敗歐洲兩個古老強權？又是哪一個國家能夠在短短的二十多年內，就發動兩次世界大戰？以《一個德國人的故事》《破解希特勒》等暢銷書，成為二十世紀史最重要見證者之一的哈夫納，這次要帶我們回顧「德意志國」短短七十四年的興衰起落史，細數從普魯士王國的「鐵血宰相」俾斯麥如何創建德意志帝國，一直到希特勒的第三帝國將德意志民族的國家帶往毀滅之路。

重要事件
 在英國公投脫歐、難民問題棘手、恐攻事件不斷的情況下，今年9月24日舉行的德國大選，不僅即將決定總理梅克爾是否能夠繼續領導德國，也將影響到德國在歐盟的領導地位。居於歐盟核心的德國是怎樣擁有今天這樣舉足輕重的地位，我們必須從普魯士把散居德境的諸國統一成為一個強大的帝國講起；但德國又是怎樣讓歐洲的所有鄰居感到戒慎恐懼，我們又得理解德意志國在帝國主義與民族主義的推波助瀾下變成法西斯的第三帝國這段不堪的歷史。

"
OSSO~歐美近代史原來很有事,https://www.kingstone.com.tw//basic/2017120020380?zone=book&lid=book_class3_bba&actid=book_class3_bba,吳宜蓉,平安文化  ,9789579314565.0,https://cdn.kingstone.com.tw/book/images/product/20171/2017120020380/2017120020380b.jpg,"


課本短短幾句話，
	背後全是神展開！

	「Special教師獎」得主、「故事：寫給所有人的歷史」專欄作家吳宜蓉老師帶你突破想像、腦洞大開！

	這些人物，你一定曾聽過，
	但這段歷史，老師肯定沒教過……

●玩了這麼久撲克牌，原來四張老K各有厲害的來頭？
	●世上「聖人」何其多，如果沒有官方認證，其實都是山寨假貨？
	●我為人人的「騎士精神」，但心中卻是滿滿的「仇女情結」？
	●政治不難，只要「找對人結婚」，就能成為歐洲霸主？
	●拿破崙不光是軍事宅，寫情書更是一把罩？
	●林肯不惜開打南北戰爭，竟然是為了反分裂而不是反黑奴？
	●兩次世界大戰是人類浩劫，但有些發明沒打仗還發明不出來？

	以一篇〈邀古人速解108新課綱〉轟動武林、驚動部長的吳宜蓉老師，透過生動風趣的文字、深入獨到的角度，為你重新解讀歐美近代史，從穿越時空最不能遇見的老公到拿破崙vs.笛卡兒的情書對抗賽，從美國歷史最偉大的總統到史上「顏值」最高的國父，既有哏又有料，徹底把你對歐美近代史的刻板印象完全打掉重練，讓你看完之後忍不住大呼：不要旋轉我！原來歷史課本這麼有趣！

"
