書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
寵物通心術：62個通心術練習大公開,https://www.kingstone.com.tw//basic/2013830013605?zone=book&lid=book_class3_ehb&actid=book_class3_ehb,瑪塔．威廉斯,橡實      ,9789866362620.0,https://cdn.kingstone.com.tw/book/images/product/20138/2013830013605/2013830013605b.jpg,"


毛小孩說不出口的心事，現在你都能懂！
 以溝通取代調教，以理解拉近距離

 全台寵物及野生動物集氣發念力，
 呼喚寵物爸媽、獸醫師、愛護動物人士快來讀的書！

 ★台灣第一本寵物通心入門書
 ★美國首席動物溝通師瑪塔‧威廉斯生涯代表作
 ★全球動物溝通師口耳相傳的自修寶典
 ★Amazon網路書店4.5顆星
 ★國內外獸醫師專文推薦

 「如果你有毛小孩，會不會很渴望可以知道他在想什麼？本書就是為了這樣的需求而寫的。作者瑪塔‧威廉斯把動物通心術抽絲剝繭，帶領我們一步一步進入直覺溝通的世界。」
──謝旻莉醫師（愛寶動物醫院院長、美國認證犬行為治療師）

 「這本書鉅細靡遺地教導了日常生活中，所有可能派上用場的直覺溝通技巧；也將學習過程中可能遭遇的困難，都一一點出。我誠心地推薦給任何想要跟動物作直接心靈交流的人！」
──狗男（動物溝通師、身心靈工作者）

 「這本書教導我們如何發揮同理心，如何反璞歸真、專注靜心，進而接通宇宙智慧並翻轉負面信念。基本上，它就像一本傳授萬物溝通術的個人靈修指南。」
──Phyllis（知名部落客、暢銷書《零雜物》作者）

 ※簡單六步驟，接通你與寵物的感應天線：
 1. 放慢下來：吸氣，停一會，再緩緩吐氣
 2. 向下扎根：感覺自己與地心連結
 3. 保持正面態度：相信自己做得到
 4. 啟動直覺感應力：開啟直覺並連結宇宙智慧
 5. 與動物建立關係：從你的心傳愛到動物的心
 6. 順從你的直覺：不管接收到什麼訊息，統統記下來
 最後，在跟動物對話結束時，要記得說聲「謝謝」。


 有些人可能會把跟動物溝通的能力視為一種天賦，但其實，這能力每個人生來都有，只是在理性邏輯主導的世界中受到了壓抑。生物科學家出身的作者瑪塔一再強調，她本身也不是從小就能與動物溝通的靈媒，而是經過後天的學習，才重拾了人跟動物溝通的能力。而且她堅信，與動物做無聲心靈溝通的本事，只要經過學習跟練習，人人都做得到！

 本書所傳授的心靈直覺溝通法，不是去解讀動物的肢體語言或憑經驗分析，而是透過心靈來傳送與接收訊息，與動物交換想法、感覺與心靈圖像。那是一種無聲的對談能力，它不只可用於與動物溝通，也適用於人跟天地萬物之間的心靈交流。你可以跟小至昆蟲、大至大象等生物溝通，也能跟植物、河流、高山等大自然的靈對話。透過書中鉅細靡遺的62個練習，你將能循序漸進地培養出與萬物作直覺溝通的能力。

"
天竺鼠完全飼養手冊：日常照顧、互動相處、健康管理一本掌握！,https://www.kingstone.com.tw//basic/2014370178335?zone=book&lid=book_class3_ehb&actid=book_class3_ehb,大崎典子,台灣東販  ,9786263048386.0,https://cdn.kingstone.com.tw/book/images/product/20143/2014370178335/2014370178335b.jpg,"



	◎專業獸醫師監修，最簡單、正確的日常照顧與互動指導，
	輕鬆學習幸福飼養天竺鼠的祕訣！

	◎詳盡的文字解說搭配全彩照片、插畫，
	帶領你認識天竺鼠的魅力，也療癒你的心！

	◎從品種圖鑑、特性介紹，到飼養前的準備、主食和副食品的餵食方式、照顧重點，以及培養感情的方法、健康管理，一本就能全方位了解天竺鼠！

	我超愛待在這個盒子裡！
	超有安全感的。
	啊……突然覺得好睏……
	呼嚕嚕……

	有股香氣耶～
	我肚子餓了啦！
	摸我時要先打聲招呼喔☆

	天竺鼠有著小巧且圓滾滾的身體，渾圓的眼眸閃耀著光芒，還會用清澈的聲音向人傾訴心情。想必有不少人便是對牠們的可愛如癡如醉，才會就此展開同居生活的吧。

	另一方面，一般人對天竺鼠的飼育方式與疾病的相關資訊知之甚少。本書在獸醫角田滿醫師的監修下，彙整了天竺鼠的相關資訊，以便大家有不明白之處或想再確認時，可以隨時閱覽。

	今後的時代，應該會逐一釐清更多天竺鼠的相關資訊，飼育用品想必也會有更進一步的改善。本書能夠幫助讀者掌握現階段已知的知識，並找到更適合自己與天竺鼠的飼育方式，讓天竺鼠與喜愛天竺鼠的人們都能變得更加幸福。

"
豹紋守宮超圖鑑：一本掌握守宮生態及品種解析,https://www.kingstone.com.tw//basic/2013850007202?zone=book&lid=book_class3_ehb&actid=book_class3_ehb,海老沼剛,台灣東販  ,9789864751730.0,https://cdn.kingstone.com.tw/book/images/product/20138/2013850007202/2013850007202b.jpg,"


能夠用手與其互動的爬蟲類──豹紋守宮
大大的頭部、肥肥的尾巴、美麗的花紋
能夠滿足多元飼育目的的爬蟲界新寵


 豹紋守宮又稱為「豹紋擬蜥」，是蜥蜴的一員，也是屬於守宮的一種，由於野生個體的外表擁有黃褐色的體色以及細小的黑色斑點，看起來就像豹一樣，所以才命名為「豹紋守宮」。

 豹紋守宮和其他守宮一樣都棲息在地面上，不太會爬樹或鑽進洞穴，另外也因為沒有趾下薄板的關係，無法爬上玻璃等牆面。豹紋守宮的頭部偏大，體格較為壯碩，全長可達20～25㎝，粗大的尾巴具有儲蓄營養的功能。

 爬蟲類中很少有像豹紋守宮這樣，能夠讓飼主選擇自己喜歡的體型、性別、品種與適合自己的個性，同時也有明確的飼育方法與繁殖方法。飼育豹紋守宮的目的五花八門，有些人享受將幼體撫育成長的過程、有些人喜歡已經各方面都成熟的成體中，選擇自己喜歡的色彩或花紋等，有些人則是以繁殖為目的，希望能夠繁殖出目標品種或新的原創品種等。本書則盡可能列出大量的品系介紹，希望能夠幫助各位順利找到符合自己需求的豹紋守宮。

●豹紋守宮Q&A

 Q我被咬了！
 豹紋守宮的個性較為安份，不太會咬人。因此被豹紋守宮咬到之後，請不要慌張，將傷口清洗乾淨，再好好消毒。並且須冷靜地反省自己的行為，同時也別忘了豹紋守宮可能會因為咬人而下巴受傷。

Q我的豹紋守宮逃走了！
 豹紋守宮不太會爬上爬下，但是如果飼養箱過低又沒有蓋子的話，當然會逃走。萬一豹紋守宮真的逃走時，必須先確認有沒有跑到室外。有時豹紋守宮會順著窗簾等攀到意想不到的高處，此外，由於牠們喜歡陰暗處，所以也可以找找桌子、冰箱或摺好的衣物中等處，找完家中後也應地毯式搜索住宅周遭。

Q我的豹紋守宮斷尾了！
 通常受到飼養的豹紋守宮，都不是因為感受到危機而自行斷尾，往往是因為飼主將數隻幼體期的個體養在一起，結果因為某種原因互咬後咬斷了，或者是飼主捕捉的方式有誤（例如強力抓住尾巴等），才會引發牠們自行斷尾的行為。在個體斷尾之後，必須格外留意餵餌的狀況，不能餓到斷尾的個體，同時也應勤加保持飼養箱的清潔，避免弄髒尾巴的斷面。

"
毛孩開飯囉！（中英對照）,https://www.kingstone.com.tw//basic/2014271169494?zone=book&lid=book_class3_ehb&actid=book_class3_ehb,Lolo Chan,青森文化  ,9789881438843.0,https://cdn.kingstone.com.tw/book/images/product/20142/2014271169494/2014271169494b.jpg,"


	當你為自己、家人甚至戀人精挑細選食材，悉心預備美味的食物，為何你家中的寵物只能食用千遍一律，而成分又不太清晰的預製食品呢？

	 

	狗，在今天的社會已不止「寵物」那麼簡單，牠們是陪伴主人的朋友、家人，甚至是令主人甜甜地叫著「BB」、「仔仔」、「囡囡」的重要存在。但各位主人在百般寵愛家中狗狗時，可有想過天天餵給狗狗的狗糧，其實對狗狗的健康未必是最好？

	 

	作者Lolo Chan，本來生活與廚房無緣，後來遇上愛犬陳小白，開始思考：除了沉悶的狗糧，就沒有其他選擇了嗎？到底怎樣才能讓寶貝毛孩吃得健康、吃得有營養？遂毅然執刀，開始鑽研、創作各種不論人還是犬都能安心盡情吃的料理，更因此走上創業之路，設立狗餅店提供健康無添加的狗狗小食。這次她特地著書，向更多愛犬之人分享她既簡單又健康狗狗食譜，讓各位主人皆可用最少的時間，為心愛寶貝準備美味健康的一餐！

	 

	全書共收錄30款簡單又健康的道狗狗食譜，包含前菜、主菜、主食及甜品四部分，相當全面。每款菜式皆為平日餐桌上常見的料理，如雜菜煲、沙拉、肉丸、烤鮭魚……材料容易入手，成品更是人與犬皆可享用，平日為自己烹煮三餐時，可以順道連愛犬的份也一併做好，方便快捷！

	 

本書特色

	 

	本書菜式簡單易製作，而且均為家常菜式，人狗皆可享用。

	食譜均選用對狗隻無害的食材，可以安心讓愛犬食用！

	中英對照，惠及中外各路愛犬之人！

"
烏龜飼育與圖鑑百科：從飼養方法、健康照護，帶你認識全世界的烏龜、正確飼養烏龜！,https://www.kingstone.com.tw//basic/2013880048916?zone=book&lid=book_class3_ehb&actid=book_class3_ehb,朱哲助、楊佳霖,晨星      ,9789864439331.0,https://cdn.kingstone.com.tw/book/images/product/20138/2013880048916/2013880048916b.jpg,"

臺灣第一本由國內專家與獸醫師編排的烏龜飼育圖鑑溫和且不吵不鬧的烏龜，漸漸成為小家庭的寵物首選，然而你知道如何正確飼養烏龜嗎？你知道有多少種烏龜嗎？本書結合了龜類相關跨界專家，針對烏龜的分類學、品種、健康照護等多方面詳細介紹，亦收錄烏龜的文化背景與傳說故事等，讓飼主在飼養烏龜的同時能更加認識烏龜！ ★ 淺顯易懂 認識我的烏龜談到烏龜，多數人腦袋浮現的畫面就是那圓圓大大的龜殼吧！的確，烏龜最特別的外觀特徵，就在於牠們有個像背包的殼，這個殼由肋骨及胸骨特化而成，表層為骨質皮，是最光滑的部分，龜殼還有軟硬之分，一般烏龜多為硬殼，但鱉則為軟殼，且沒有腹甲只有肌肉，這就是龜與鱉最大的不同。但是，可別以為龜殼是能夠抵擋萬物的神器，其實龜殼上有些微的神經分布，因此龜殼如果破損，烏龜是會感覺到痛的！★ 條例說明 飼養方法立即上手養烏龜最大的花費是？能帶烏龜出去散步嗎？幼龜的餵食頻率，該怎麼拿捏呢？只要餵食飼料，YES 或 NO？各種烏龜飼養的疑難雜症，本書都將為你解惑，讓你清楚掌握飼育重點！★ 廣納百科 蒐羅世界烏龜圖鑑從臺灣原生種的斑龜、食蛇龜、柴棺龜和金龜，到現存體型最大的亞達伯拉象龜，由專家針對每一種烏龜的特徵做講解，帶領讀者認識世界龜種！★ 分析案例 了解烏龜的健康與疾病針對營養不良和細菌引起的疾病、痛風、結石、難產、脫垂等健康問題，說明疾病發生原因與症狀，以及就醫後的治療或預防方法。★ 打破砂鍋 解開烏龜所有迷思你知道烏龜是如何縮入殼中的嗎？烏龜縮入殼中的方法還各有不同！烏龜聽得到聲音嗎？牠們的耳朵藏在哪裡？烏龜怎麼交配？烏龜喝不喝水？烏龜怎麼翻身？更多烏龜的私密事，通通能在本書中得到解答。本書特色1. 臺灣第一本由國內專家與獸醫師共同編排的烏龜飼育圖鑑，兼具實用與知識的分享，滿足各種需求。2. 整合臺灣各種與烏龜有關的習俗介紹，包含原住民與烏龜的文化，從日常生活開始認識烏龜。3. 針對烏龜習性及飼養方式，採用圖文搭配的介紹方式，讓人輕鬆上手。4. 匯集各種寵物烏龜圖鑑，每一張照片都值得珍藏且具知識性！5. 破除養烏龜的迷思，讓養烏龜的新手或是已經有經驗的飼主都能從中學習到更新的知識。
                    
"
烏龜的快樂飼養法（暢銷版）,https://www.kingstone.com.tw//basic/2014370163188?zone=book&lid=book_class3_ehb&actid=book_class3_ehb,富直人,漢欣文化  ,9789576867514.0,https://cdn.kingstone.com.tw/book/images/product/20143/2014370163188/2014370163188b.jpg,"

四種不同族群烏龜的飼養法完全指南——餵食、溫度管理、飼養容器的選擇、由症狀了解疾病急處理法。不論是動作慢吞吞，但腳踏實地終究跑贏了兔子的烏龜，還是為了報恩而載著浦島太郎前往龍宮城的烏龜，在童話故事中，烏龜始終給人努力不懈、老實又可愛的印象。而現實中的烏龜也的確是惹人憐愛的家庭寵物。本書除了針對4種族群的烏龜有詳細的介紹，在飼養環境、每日照顧、食餌選擇、休眠繁殖、健康管理上也有淺顯易懂的解說。不管你是養龜老手還是第一次接觸烏龜的人，本書都能讓你對烏龜有更進一步的了解。
                    
"
別斃了那隻狗（改版）：動物訓練必殺技,https://www.kingstone.com.tw//basic/2013800029360?zone=book&lid=book_class3_ehb&actid=book_class3_ehb,凱倫．布萊爾,商周出版  ,4717702080570.0,https://cdn.kingstone.com.tw/book/images/product/20138/2013800029360/2013800029360b.jpg,"

「這本書改變了我們的人生！」——許多飼主的肺腑之言！一本關於動物及人類行為的暢銷經典之作！了解動物行為的機制，透過增強訓練原則，你也可以是訓練高手！本書教你如何觀察、分析動物行為，透視行為塑成的背後原理，破除不打不乖的迷思，學會和動物搏感情的訓練法。你再也不用高聲斥罵、施暴、處罰……或斃了那隻搗蛋的狗！這是一本描述「增強理論」的書。作者凱倫．布萊爾是位具有突破性貢獻的行為學家，也是位能夠靈活變通的動物訓練師；她提倡的正增強原理及應用方法對訓練領域影響甚巨。增強式訓練並非是「?勵」和「處罰」的系統，它是根據行為科學而來。依科學上的說法，「增強」出現於行為發生期間或行為達成時，並會增加行為再出現的可能性。達成行為增強有二個要點：行為與增強兩個事件在時間上必須具有關連性，當「行為」引起「增強」時，這個行為發生的頻率就會增加。電影《我不笨，所以我有話要說》（Babe）中的小豬和其他動物得以精彩「演出」，歸功於好萊塢動物訓練師使用的正增強訓練。而今，許多奧運教練也利用正增強和塑形法訓練，一改傳統的威喝方法，他們同樣獲得顯著的進步。這本書讀來愉悅、條理分明，適合所有想要了解或改變動物行為的人，無論這個動物是隻愛吠的狗、好管閒事的鄰居、不友善的貓咪、不聽話的小孩、亂丟襪子的另一半，或是你想改掉自己的壞習慣，你再也不用高聲斥罵、威脅、暴力、處罰……或者斃了那隻搗蛋的狗。在本書你將學習到：◎革命性「響片訓練」的原理──響片訓練的驚人成效歸功於它的即時回應，可以明確告知動物哪個行為受到?勵。◎終結不良習慣的八招解決辦法，從抓壞家具的貓咪到生活習慣欠佳的室友都可以對付。◎「塑形」行為的十大法則──不必造成壓力或疼痛也能收到訓練成效。◎訓練狗兒大小便、改善網球技巧或應對叛逆青少年的小祕訣。◎探索增強式訓練的新用途。本書特色◎ 分析動物及人類行為的暢銷經典之作◎ 內容輕鬆愉悅、條理分明，適合所有想要了解或改變動物行為的人◎ 狗狗會在家裡亂尿尿？愛亂吠？罵他也不聽？對待家裡那隻淘氣搗蛋的狗有撇步。運用本書教授的方法後，保證你再也不需用高聲斥罵、暴力、處罰，再也不想直接斃了那隻狗！◎ 更妙的是這方法也可以用來訓練人。不論是好管閒事的鄰居、不聽話的小孩、亂丟襪子的另一半，或是想改掉自己的壞習慣，都能拿來融會貫通運用◎ 可用來訓練學生（讓他們乖乖交作業）。許多奧運教練也利用本書教導的訓練法，選手成績顯著進步。◎ 用了本書教導的方法，被訓練的狗（或人）就會乖乖聽你的話，為了獲得獎勵而拚命順從你
                    
"
狗vs貓 頂尖對決：55場賽局，誰能勝出,https://www.kingstone.com.tw//basic/2014370178885?zone=book&lid=book_class3_ehb&actid=book_class3_ehb,今泉忠明,睿其      ,9789865520465.0,https://cdn.kingstone.com.tw/book/images/product/20143/2014370178885/2014370178885b.jpg,"


人類最好的朋友 vs 人類最好的主子
	這次不賣可愛，認真拚輸贏！
	由動物學者今泉忠明擔任鐵面無私裁判
	一窺動物行為學裡的寵物貓狗真心話


	狗派站出來！狗狗的這裡很可愛(∪･ｪ･∪)ﾉ~
	‧貪吃鬼，誓不把眼前的食物掃空不罷休
	‧為了討好主人，就算討厭也願意忍耐的上進心(？)
	‧被馴化已久，表情與人類同步率超高

	貓派站出來！貓咪的這裡很厲害ヽ(=^･ω･^=)丿
	‧沒有從屬觀念，視主人為同居的「無用大貓」
	‧被罵也當耳邊風是自古以來的演化優勢
	‧雖然看似慵懶，但實際上生性是確認狂

	腳踏兩派無罪！貓狗都是我的愛\ ( ♥▽♥) /
	‧想要找人陪玩的時候，怎麼撒嬌都可愛
	‧人類出門上班就是牠們表演耍廢有多開心的時候
	‧狗跟貓其實都能聽懂我們說的話(想不想理就不一定了)

	→但到底哪邊比較占上風？又是為什麼呢？

	與我們一同生活已久的貓狗看來很難分出高低，不過這次要從「五感」、「運動能力」、「智力」、「情感」與「生活」這五個面向來認真進行貓狗大戰的頂尖對決！

	主持這場驚天動地勝負之爭的是動物學家今泉忠明老師，保證鐵面無私、保證解說一針見血，除了讓人類見證這55場對決之外，還能進一步認識相伴我們多年的好朋友、好主子。

	最後的結局說不定會令人感到意外，但也會更懂得貓狗毛孩日常行為或是怪癖的由來，對牠們的寵愛更上一層！

	不只這些，特別收錄！
	★令人會心一笑的汪喵趣事漫畫
	★拜訪6 組同時飼養貓狗的家庭，附生動照片的現身說法經驗談
	★隨對決項目不時穿插的貓狗實在小知識 (◎ω◎)！！！

"
我很奇怪但很可愛：這些動物超有哏，讓人長知識又笑翻,https://www.kingstone.com.tw//basic/2013800051125?zone=book&lid=book_class3_ehb&actid=book_class3_ehb,新夭,遠流      ,9789573289739.0,https://cdn.kingstone.com.tw/book/images/product/20138/2013800051125/2013800051125b.jpg,"


疫情期間，這些動物是最佳防護罩，

有笑有保佑！

	 

★國內外媒體爭相轉載的新銳圖文創作者★

★分享數單篇突破17萬，點亮百萬顆鬱悶的心★

	 

	你的存在，就是一種可愛！

	心累的時候、出槌的時候，

	或是覺得自己很奇怪的時候，

	不怕不怕，

	你還有蠢萌的動物朋友相伴，

	牠們會每天為你送來一個笑點，

	並告訴你：

	有點糗、有點ㄎ一ㄤ，沒有比這更棒的！

	 

歡樂推薦

	 

	宇宙垃圾（插畫家）怪奇事物所

	阿鏘的動物日常

	曾文宣（臺師大生態演化所碩士、泛科學專欄作家）

	──歡樂推薦

	 

	只要看完插圖就好想快點翻下一頁，想知道為什麼會這樣？！如果你跟我一樣總是對世界充滿好奇，一定也會喜歡，很適合上班通勤或是下班放鬆看～有趣推推！！──宇宙垃圾／插畫家

	 

	初次見到新夭作品，是大量同溫層朋友以及生物討論社團一致好評的分享。新夭用的梗總是非常秀逸，出乎意料的發展，卻又因為是這種動物而如此理所當然。──阿鏘的動物日常

	 

"
６０歲開始與毛小孩共度幸福人生,https://www.kingstone.com.tw//basic/2014370170889?zone=book&lid=book_class3_ehb&actid=book_class3_ehb,思索犬貓與銀髮族生活之會,台灣角川  ,9789577435279.0,https://cdn.kingstone.com.tw/book/images/product/20143/2014370170889/2014370170889b.jpg,"


	因為成為「銀髮族（60歲）」了，因為「獨居」，所以就不能與貓狗一起生活了嗎？自己生病時，寵物該怎麼辦呢？能與寵物一起入住養老院嗎？幾歲之前能養寵物呢？

	‧與寵物生活所能獲得的各種生活價值
	‧能幫您與寵物愜意過生活的相關服務
	‧怎麼樣才能迎接適合自己的寵物做家人
	‧續養寵物變得越來越難時該怎麼辦

	「遺產問題」、「遺囑」、「寵物喪失症候群」、「與寵物一起入葬的墓地」、「放手移轉寵物的判斷」……
	解決銀髮族的寵物問題，快樂生活吧！

	★附錄與貓狗幸福生活確認表！本書將飼養寵物前，還有飼養後須注意的重要事項整理成確認表，在衝動之前請先冷靜下來好好檢查一次吧！
	★與毛小孩一起生活不僅讓人心情愉悅、更有歸屬感，還能讓長者養成活動身體的好習慣，甚至預防失智症的發生！

"
