書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
高手才用C語言：Windows C/C++加密解密實戰,https://www.kingstone.com.tw//basic/2013120600232?zone=book&lid=search&actid=WISE&kw=C&pi=0,朱晨冰、李建英,深智數位  ,9789860776348.0,https://cdn.kingstone.com.tw/book/images/product/20131/2013120600232/2013120600232b.jpg,"

詳細闡釋基本操作及使用訣竅由淺入深輕鬆學習零負擔！本書介紹CATIA的線架構與曲面設計（Wirefram & Surface Design）、自由造型（FreeStyle）、曲面模型（Wireframe and Surface Design）、數位曲面編輯（Digital Shape Editor）與寫真攝影（Photo Studio）等五單元。線架構與曲面造型能力設計單元與自由造型單元，提供強大的曲面與曲線造型能力，數位曲面編輯單元提供逆向工程所需的功能，寫真攝影單元更針對視角、燈光加以介紹，可輸出亮麗的產品圖形，為物件再創造另外一種視覺風貌。本書並且詳細介紹CATIA所使用的曲線、曲面模型之數學理論基礎，使理論與實際應用能互相搭配，達到相輔相成之效，對於進階使用者極具參考價值。★ 基本操作方式講解詳細，讓使用者輕鬆掌握使用訣竅。★ Step-by-Step方式撰寫，對於每一項功能皆有詳細的使用步驟，不但適合初學者入門，更適合作為參考手冊使用。★ 各章節均附有範例檔案，以利使用者參考。
                    
"
C++ and C# programming for beginners,https://www.kingstone.com.tw//basic/203c109957285?zone=english&lid=search&actid=WISE&kw=C&pi=0,"Michail,K繹lling",Ingram      ,9781990151422.0,https://cdn.kingstone.com.tw/english/images/product/1422/9781990151422.jpg,"

「輕鬆學習零負擔！精準繪圖百分百！」享譽國內外的CATIA是一套全方位的解決方案，在航空與汽車工業一直具有指標性領先地位；更整合了達梭系統旗下的專業工程軟體包含CATIA、DELMIA、SIMULIA、ENOVIA等以提供最完整的解決方案。企業和研究機構能夠輕易導入PLM（產品生命週期管理系統），即時由雲端對設計整合、測試分析、製造擬真等進行分享、修正及管理；適用產品大至飛機設計，小至產品包裝，都能由CATIA所提供的服務進行直接提升開發效率與品質，同時降低營運成本。CATIA是一套提供CAD/CAM/CAE/PDM等服務的應用系統，其具有的獨特裝配草圖生成工具，支援缺乏約束的裝配草圖繪製以及裝配圖中各零件之間的連接定義，可以進行快速的概念設計。且該軟體整合開發環境也別具一格，其擁有強大的實體造型、曲面造型、虛擬裝配和工程圖設計能力，另外CATIA也可進行有限元分析，目前正廣泛應用於汽車、航空、醫療器械、機械、造船、消費產品等行業。本書共分十個章節，涉及CATIA基礎知識、草圖、實體建模、組裝設計、工程圖繪製等內容。以循序漸進的教學方式結合範例對CATIA的常用單元進行詳盡的介紹，不但適合初學者快速入門，也適用於熟練者學習之用。
                    
"
Hands-On Azure Functions with C#,https://www.kingstone.com.tw//basic/203c109233221?zone=english&lid=search&actid=WISE&kw=C&pi=0,"Ashirwad,Satapathi",Apress      ,9781484271216.0,https://cdn.kingstone.com.tw/english/images/product/1216/9781484271216.jpg,"

This learning guide covers the fundamentals of the Generative Structural Analysis (GSA) workbench in CATIA. It provides you with the knowledge to effectively use CATIA for structural finite element analysis and simulation, thereby reducing design time. This is an extensive hands-on learning guide, in which you have the opportunity to apply your knowledge through real-world scenarios and examples. Topics CoveredFEA fundamentalsBasic modeling and analysisTypes of loads and restraintsMesh refinement and adaptivityVirtual partsAssembly modeling and analysisContact analysisSimulation of fastened assembliesShell idealizationsFrequency analysisPrerequisitesAccess to the CATIA V5-6R2018 software. The practices and files included with this guide might not be compatible with prior versions.CATIA V5-6: Introduction to Modeling or equivalent CATIA experience. Some FEA knowledge is beneficial, but not a strict requirement.
                    
"
Big C++,https://www.kingstone.com.tw//basic/203c009110125?zone=english&lid=search&actid=WISE&kw=C&pi=0,"Cay S,Horstmann",Wiley       ,9781119739678.0,https://cdn.kingstone.com.tw/english/images/product/9678/9781119739678.jpg,"

本書介紹CATIA V5的線架構與曲面設計（Wirefram & Surface Design）、自由造型（FreeStyle）、曲面模型（Wireframe and Surface Design）、數位曲面編輯（Digital Shape Editor）與寫真攝影（Photo Studio）等五單元。線架構與曲面造型能力設計單元與自由造型單元，提供強大的曲面與曲線造型能力，數位曲面編輯單元提供逆向工程所需的功能，寫真攝影單元更針對視角、燈光加以介紹，可輸出亮麗的產品圖形，為物件再創造另外一種視覺風貌。本書並且詳細介紹CATIA V5所使用的曲線、曲面模型之數學理論基礎，使理論與實際應用能互相搭配，達到相輔相成之效，對於進階使用者極具參考價值。★ 基本操作方式講解詳細，讓使用者輕鬆掌握使用訣竅。★ Step-by-Step方式撰寫，對於每一項功能皆有詳細的使用步驟，不但適合初學者入門，更適合作為參考手冊使用。★ 各章節均附有範例檔案，以利使用者參考。
                    
"
C++ Programming for Beginners,https://www.kingstone.com.tw//basic/203c108425906?zone=english&lid=search&actid=WISE&kw=C&pi=0,"William,Brown",Pisces Publishing,9781803668093.0,https://cdn.kingstone.com.tw/english/images/product/8093/9781803668093.jpg,"


	達梭系統(Dassault Systems S.A.)研發部門執行副總裁Dominique Florack談到：「V5獨一無二的虛擬社區使得產品開發鏈中股東之間的整合成為可能，方便了知識的重用和共用。V5為所有行業的製造與採購提供了無與倫比的益處，同時擴大了工作流程的覆蓋範圍。對於我們客戶生態系統中的大型部署，通過其組合的3DXML和網路服務戰略，提供了顯著的XML增強功能。
	CATIA是一套提供CAD/CAM/CAE/PDM等服務的應用系統，其具有的獨特裝配草圖生成工具，支援缺乏約束的裝配草圖繪製以及裝配圖中各零件之間的連接定義，可以進行快速的概念設計。且該軟體整合開發環境也別具一格，其擁有強大的實體造型、曲面造型、虛擬裝配和工程圖設計能力，另外CATIA也可進行有限元分析，目前正廣泛應用於汽車、航空、醫療器械、機械、造船、消費產品等行業。
	本書共分十個章節，涉及CATIA基礎知識、草圖、實體建模、組裝設計、工程圖繪製等內容。採用目前最新的版本CATIA V5，以循序漸進的教學方式結合範例對CATIA V5的常用單元進行詳盡的介紹，不但適合初學者快速入門，也適用於熟練者學習新版軟體之用。

"
C# Programming for Beginners,https://www.kingstone.com.tw//basic/203c108654765?zone=english&lid=search&actid=WISE&kw=C&pi=0,"William,Brown",Pisces Publishing,9781803668086.0,https://cdn.kingstone.com.tw/english/images/product/8086/9781803668086.jpg,0
Beginning C# and .Net,https://www.kingstone.com.tw//basic/203c108141494?zone=english&lid=search&actid=WISE&kw=C&pi=0,"Benjamin,Perkins",Wrox Press,9781119795780.0,https://cdn.kingstone.com.tw/english/images/product/5780/9781119795780.jpg,0
Real-Time C++,https://www.kingstone.com.tw//basic/203c108682891?zone=english&lid=search&actid=WISE&kw=C&pi=0,"Christopher,Kormanyos",Springer    ,9783662629956.0,https://cdn.kingstone.com.tw/english/images/product/9956/9783662629956.jpg,0
C Programs to Practice,https://www.kingstone.com.tw//basic/203c109963446?zone=english&lid=search&actid=WISE&kw=C&pi=0,"Chandrajit,Mohan",Ingram      ,9783346379122.0,https://cdn.kingstone.com.tw/english/images/product/9122/9783346379122.jpg,"


本書特色

	CATIA軟體的功能龐大，有基本CAD軟體中3D繪圖與組裝功能，還有概念設計，與產品組裝模擬，更具備產品上市後的版本更新、設計變更。在CATIAV5軟體中，能夠很完整提供許多問題的解決方案，設計人員可以得心應手在同一個平台上，完成整個產品的開發流程。

	透過本書介紹的CATIA產品功能定義（ProductFunctionDefinition）與產品功能最佳化（ProductFunctionOptimization）模組，可幫助使用者進行產品的概念設計。同時可利用CATIA的建模功能（參考本系列叢書第一冊與第二冊），繪製產品外型。在繪製過程，利用本書介紹的知識軟體（KnowledgeWare），將設計產品的相關知識加以累積應用，再利用數位化產品模型（DigitalMock-Up），在CATIAV5中進行產品的機構動作、組裝分析，並透過應力分析（FEA），分析產品的力學性能。本書完整地涵蓋整個產品設計前段與後段流程，對於進階使用者，助益更大。

	■本書介紹CATIA軟體的知識模組（Knowledge）、數位化產品模型（DigitalMock-Up）與應力分析（FEA）三個重要模組。

	■內容涵蓋了產品設計前段與後段流程，對於進階使用者將有很大的幫助。

	■基本操作方式講解詳細，讓使用者輕鬆掌握使用訣竅。

	■Step-by-Step方式撰寫，對於每一項功能皆有詳細使用步驟，不但適合初學者入門，更適合作為參考手冊使用。

	■各章均有範例檔案，方便使用者參考。

	光碟內容：電子書+範例檔

"
APCS C++ 解題高手,https://www.kingstone.com.tw//basic/2013120601154?zone=book&lid=search&actid=WISE&kw=C&pi=0,數位新知,深石數位  ,9789865005436.0,https://cdn.kingstone.com.tw/book/images/product/20131/2013120601154/2013120601154b.jpg,0
