書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
超前部署企業雲 非懂不可：最強圖解虛擬化，openstack企業雲一日即成,https://www.kingstone.com.tw//basic/2013120584495?zone=book&lid=search&actid=WISE&kw=OpenStack&pi=0,羅偉立、楊文智,深石數位  ,https://cdn.kingstone.com.tw/book/images/product/20131/2013120584495/2013120584495b.jpg,9789865005252,"


	在本書中，針對沒有任何系統經驗的管理者或程式開發者，提供一個全新的切入點，從基本的Linux系統安裝到使用Kolla-ansible快速建置openstack服務並搭配底層KVM Hypervisor 節點及外接Ceph分散式儲存系統，來架構出一套完整企業雲平台，最後以客製化WEB Dashboard 虛擬主機需求，結合大量的實戰經驗與案例整合在本書，方便讀者學習、對openstack、KVM、Ceph、 Docker、K8s 這些軟體套件更加的熟識，在系統管理以及開發技術上也有所增長。

	 

本書特色

	 

	配合案例分享,加深讀者的印象。

	多重節點：企業級負載生產環境。

	動態擴充：無停機時間快速增加資源節點，反向也能動態卸除。

	整合儲存：後端掛載多元儲存環境，動態調整管理底層磁碟。

	創新部署：提供雲端部署容器開發環境。

	創新開發：使用API方式，客製化開發的遠端管理，隨時隨地掌握雲端環境。

"
Openstack Handbook for Architects,https://www.kingstone.com.tw//basic/203c180374849?zone=english&lid=search&actid=WISE&kw=OpenStack&pi=0,"Hynrt, Howerry",Ingram      ,https://cdn.kingstone.com.tw/english/images/product/4933/9781974334933.jpg,9781974334933,0
OpenStack企業雲端平台：架構與實踐（第3版）,https://www.kingstone.com.tw//basic/2013120460232?zone=book&lid=search&actid=WISE&kw=OpenStack&pi=0,張小斌,上奇科技  ,https://cdn.kingstone.com.tw/book/images/product/20131/2013120460232/2013120460232b.jpg,9789865001193,"


	本書結合作者親身經歷的各類OpenStack的諮詢、規劃和實施經驗，以循序漸進的方式，從理論和工程角度，講述了如何將OpenStack變成企業可靠的、託管企業各類生產環境的雲端平台的各項內容，讓OpenStack真正變成我們身邊默默無聞但又實實在在的環境的一分子。

	本書分為9章，分別介紹了OpenStack與雲端、OpenStack社區、OpenStack與AWS、VMware、虛擬化管理工具、虛擬機管理程序與典型應用、OpenStack架構與組件、OpenStack部分組件安裝示例、系統定制技術、OpenStack部署、協力廠商工具架設OpenStack執行環境等內容。

"
大數據雲端應用Neutron－Openstack網路技數,https://www.kingstone.com.tw//basic/2013120430891?zone=book&lid=search&actid=WISE&kw=OpenStack&pi=0,張華、向輝、劉艷凱,佳魁      ,https://cdn.kingstone.com.tw/book/images/product/20131/2013120430891/2013120430891b.jpg,9789863795094,"


第一本介紹Neutron網路技術方面的專書全新上市
OpenStack & CSDN社區專家傾心力作


	三位OpenStack Contributor從事OpenStack網路研發工作的長期累積與心得歸納，以Neutron每一個特性背後的網路背景知識為出發點，進行深入淺出地說明，基本概念與實際操作相結合，同時列出和解釋了大量程式，實用性強。

	全書圖表豐富，技術含量高，以期揭開OpenStack網路技術的神秘面紗，讓讀者透過本書真正了解傳統網路、雲端運算時代的網路，把握網路技術發展的核心思想和精髓。

	適用： OpenStack學習者、有一定基礎的技術工程師，或想深入了解OpenStack Neutron的架構師。發人員、想了解Linux環境下C語言程式設計者。

"
OpenStack企業雲端平台架構與實踐,https://www.kingstone.com.tw//basic/2013120422568?zone=book&lid=search&actid=WISE&kw=OpenStack&pi=0,張小斌,上奇科技  ,https://cdn.kingstone.com.tw/book/images/product/20131/2013120422568/2013120422568b.jpg,9789863759577,"


	本書結合作者親身經歷的各類OpenStack的咨詢、規劃和實施經驗，以循序漸進的方式，從理論和工程角度，講述了如何將OpenStack變成企業可靠的、託管企業各類生產環境的雲端平台的各項內容，讓OpenStack真正變成我們身邊默默聞但又實實在在的環境的一分子。本書分為10章，分別介紹了OpenStack與雲端、OpenStack社區、OpenStack與AWS、VMware、虛擬化管理工具、虛擬機管理程序與典型應用、OpenStack架構與組件、OpenStack部分組件安裝示例、系統定制技術、OpenStack部署、協力廠商工具架設OpenStack 執行環境等內容。

"
Deploying Openstack,https://www.kingstone.com.tw//basic/203c402613492?zone=english&lid=search&actid=WISE&kw=OpenStack&pi=0,"Pepple, Ken",Oreilly &   ,https://cdn.kingstone.com.tw/english/images/product/6695/9781491946695.jpg,9781491946695,0
王者歸來：OpenStack雲端系統,https://www.kingstone.com.tw//basic/2013120371040?zone=book&lid=search&actid=WISE&kw=OpenStack&pi=0,戢友,佳魁      ,https://cdn.kingstone.com.tw/book/images/product/20131/2013120371040/2013120371040b.jpg,9789863792925,"


	全面涵蓋雲端運算與虛擬化的入門知識，以及OpenStack的部署、解析與擴展；深入講解實用的雲端運算實現方案、虛擬化技巧及OpenStack的部署方案。

	內容涵蓋MySQL、RabbitMQ、Keystone、Swift、Glance、Cinder、Quantum、Nova和Dashboard等大部分重要組件的安裝

	◎ 2種自訂擴展元件，讓讀者對OpenStack的使用舉一反三
	◎ 3種經典部署方式，可顯著提高部署實戰的能力
	◎ 14個典型案例，深入剖析OpenStack的內在關鍵技術
	◎ 35個常見錯誤與分析，可以避免讀者在進行實際操作時走彎路
	◎ 231個Linux Shell指令搞，完美展現OpenStack的安裝、部署流程
	◎ 420個Python程式，有助於讀者深入理解OpenStack的架構實現及通信機制
	◎ 所有實例遵循先提出問題，再分析問題，最後用程式碼實現的寫作風格
	◎ 對OpenStack用到的關鍵技術和重要元件，提供具體的原始程式碼剖析

本書特色

❶ 說明雲端運算入門所需的虛擬化技術
	為了將讀者帶入雲端運算的領域，虛擬化技術絕對是必要課題。作者專門介紹了OpenStack 用到的虛擬化技術，並撰寫了大量的實例、程式及指令稿供讀者參考。

❷ 涵蓋OpenStack 大部分元件
	本書涵蓋MySQL、RabbitMQ、Keystone、Swift、Glance、Cinder、Quantum、Nova 和Dashboard 重要元件的安裝。每一種元件的安裝都單獨成一個模組，並且介紹這些元件之間安裝部署的相互依賴關係。此外，還提供了多種多樣的參考部署方式。透過安裝篇提供安裝指令稿，讀者只需要簡單地設定，便可以快速地部署對應的服務。此外，本書對OpenStack 用到的關鍵技術和重要元件都有原始程式碼剖析。

❸ 案例經典，注重實作
	為了說明OpenStack 的各種技術細節，書中撰寫了大量的程式和指令稿。為了說明雲端運算設計思想與實現細節，本書的每一章都設計了經典案例、指令稿及程式實現。

❹ 循序漸進，由淺入深
	本書從雲端運算最基本的虛擬化技術入手，由虛擬機器、虛擬資源的管理引出開放原始碼雲端系統OpenStack 的實現，由淺入深，層層解開了開放原始碼雲端系統OpenStack 的關鍵技術與重要元件。

❺ 提供完整的技術支援
	本書所有的程式、指令稿和檔案資源均可以在github.com/JiYou/openstack下載，並會提供後續的更新與支援，讓作者與讀者可以面對面直接交流。

"
Openstack Swift,https://www.kingstone.com.tw//basic/203c410650081?zone=english&lid=search&actid=WISE&kw=OpenStack&pi=0,"Arnold, Joe",Oreilly &   ,https://cdn.kingstone.com.tw/english/images/product/0826/9781491900826.jpg,9781491900826,0
輕量級OpenStack－Apache CloudStack功能不打折,https://www.kingstone.com.tw//basic/2013120399990?zone=book&lid=search&actid=WISE&kw=OpenStack&pi=0,中國Cloudstack社區編寫小組,佳魁      ,https://cdn.kingstone.com.tw/book/images/product/20131/2013120399990/2013120399990b.jpg,9789863793854,"


	■ 第一本系統介紹CloudStack的技術書
	■ 類似OpenStack的完整架構，但又更小更精實
	■ 豐富的Web介面，架設相對簡單，是最快速的雲端作業系統
	■ 支援多種Hypervisor，可以套用在現有的虛擬化架構上
	■ 快速和主流系統(Amazon、VMware、OpenStack)整合
	■ 支援主流NFS儲存，當然也支援iSCSI等區塊儲存
	■ 中小企業100台伺服器以下的最佳選擇

"
OpenStack企業雲端平台架構與實踐,https://www.kingstone.com.tw//basic/2013120370388?zone=book&lid=search&actid=WISE&kw=OpenStack&pi=0,張小斌,上奇科技  ,https://cdn.kingstone.com.tw/book/images/product/20131/2013120370388/2013120370388b.jpg,9789863756101,"


	本書結合作者親身經歷的各類OpenStack的咨詢、規劃和實施經驗，以循序漸進的方式，從理論和工程角度，講述了如何將OpenStack變成企業可靠的、託管企業各類生產環境的雲端平台的各項內容，讓OpenStack真正變成我們身邊默默聞但又實實在在的環境的一分子。本書分為10章，分別介紹了OpenStack與雲端、OpenStack社區、OpenStack與AWS、VMware、虛擬化管理工具、虛擬機管理程序與典型應用、OpenStack架構與組件、OpenStack部分組件安裝示例、系統定制技術、OpenStack部署、協力廠商工具架設OpenStack 執行環境等內容。

"
